entity,year,solarElectricity,electricityFromSolarTwh,solarCapacity,solarEquivalentPrimaryEnergy,windEquivalentPrimaryEnergy,windCapacity,hydroEquivalentPrimaryEnergy,electricityFromWindTwh,hydroElectricity,windElectricity,geoBiomassOtherTwh,solarGenerationTwh,windGenerationTwh,hydroGenerationTwh,renewablesEquivalentPrimaryEnergy,biofuelsProductionTwhTotal,geothermalCapacity,electricityFromHydroTwh,otherRenewablesIncludingBioenergyTwh,renewablesElectricity
Peru,2021,1.4103887,0.82,0.0,0.6874456,1.4149804,0.0,25.084099,1.81,54.85036,3.1131752,0.5788325,0.87547284,1.802,31.945,27.741009,0.0,0.0,31.89,0.72,60.61232
Europe,1965,0.0,0.0,0.0,0.0,0.0,0.0,5.8630953,0.0,0.0,0.0,2.9090002,0.0,0.0,381.45035,5.9066157,0.0,0.0,381.45035,2.9090002,0.0
Europe,1966,0.0,0.0,0.0,0.0,0.0,0.0,6.1094427,0.0,0.0,0.0,3.9789999,0.0,0.0,414.05478,6.168164,0.0,0.0,414.05478,3.9789999,0.0
Europe,1967,0.0,0.0,0.0,0.0,0.0,0.0,5.8415637,0.0,0.0,0.0,4.316,0.0,0.0,410.65195,5.9033895,0.0,0.0,410.65195,4.316,0.0
Europe,1968,0.0,0.0,0.0,0.0,0.0,0.0,5.891915,0.0,0.0,0.0,4.8180003,0.0,0.0,437.10187,5.9576693,0.0,0.0,437.10187,4.8180003,0.0
Europe,1969,0.0,0.0,0.0,0.0,0.0,0.0,5.6195216,0.0,0.0,0.0,5.244904,0.0,0.0,442.712,5.6871805,0.0,0.0,442.712,5.244904,0.0
Europe,1970,0.0,0.0,0.0,0.0,0.0,0.0,5.595535,0.0,0.0,0.0,6.952357,0.0,0.0,467.42227,5.681452,0.0,0.0,467.42227,6.952357,0.0
Europe,1971,0.0,0.0,0.0,0.0,0.0,0.0,5.4747057,0.0,0.0,0.0,7.0698833,0.0,0.0,473.05194,5.5593204,0.0,0.0,473.05194,7.0698833,0.0
Europe,1972,0.0,0.0,0.0,0.0,0.0,0.0,5.336368,0.0,0.0,0.0,6.947608,0.0,0.0,483.52777,5.415697,0.0,0.0,483.52777,6.947608,0.0
Europe,1973,0.0,0.0,0.0,0.0,0.0,0.0,5.11842,0.0,0.0,0.0,7.466391,0.0,0.0,489.05432,5.1996355,0.0,0.0,489.05432,7.466391,0.0
Europe,1974,0.0,0.0,0.0,0.0,0.0,0.0,5.464714,0.0,0.0,0.0,7.83506,0.0,0.0,527.9655,5.549151,0.0,0.0,527.9655,7.83506,0.0
Europe,1975,0.0,0.0,0.0,0.0,0.0,0.0,5.3985357,0.0,0.0,0.0,8.300942,0.0,0.0,527.5942,5.48716,0.0,0.0,527.5942,8.300942,0.0
Europe,1976,0.0,0.0,0.0,0.0,0.0,0.0,4.917796,0.0,0.0,0.0,8.324597,0.0,0.0,504.19492,5.002477,0.0,0.0,504.19492,8.324597,0.0
Europe,1977,0.0,0.0,0.0,0.0,0.0,0.0,5.646094,0.0,0.0,0.0,8.662292,0.0,0.0,594.7134,5.7320075,0.0,0.0,594.7134,8.662292,0.0
Europe,1978,0.0,0.0,0.0,0.0,2.7354548e-05,0.0,5.622089,0.003,0.0,0.0,9.235139,0.0,0.003,615.8949,5.710373,0.0,0.0,615.8949,9.235139,0.0
Europe,1979,0.0,0.0,0.0,0.0,5.297664e-05,0.0,5.6560755,0.006,0.0,0.0,9.617958,0.0,0.006,640.884,5.745068,0.0,0.0,640.884,9.617958,0.0
Europe,1980,0.0,0.0,0.0,0.0,9.330556e-05,0.0,5.663715,0.0105,0.0,0.0,10.604949,0.0,0.0105,637.35645,5.7626457,0.0,0.0,637.35645,10.604949,0.0
Europe,1981,0.0,0.0,0.0,0.0,9.39495e-05,0.0,5.7672863,0.0105,0.0,0.0,10.643523,0.0,0.0105,644.5633,5.8671975,0.0,0.0,644.5633,10.643523,0.0
Europe,1982,0.0,0.0,0.0,0.0,0.00016578958,0.0,5.617323,0.0185,0.0,0.0,9.836121,0.0,0.0185,626.81995,5.7095346,0.0,0.0,626.81995,9.836121,0.0
Europe,1983,0.0,0.0,0.0,0.0,0.0002659494,0.0,5.736173,0.030100001,0.0,0.0,10.136652,0.0,0.030100001,649.14514,5.8300776,0.0,0.0,649.14514,10.136652,0.0
Europe,1984,0.0,0.001010101,0.0,8.696461e-06,0.00032742094,0.0,5.783854,0.0382,0.0,0.0,10.488478,0.001010101,0.0382,674.75525,5.8781457,0.0,0.0,674.75525,10.488478,0.0
Europe,1985,2.6278374e-05,0.001010101,0.0,8.9800915e-06,0.00050809106,0.0,5.759531,0.0574,16.92823,0.0014932947,11.89874,0.001010101,0.0574,650.6956,5.8707128,0.0,0.0,650.6956,11.89874,17.239302
Europe,1986,2.561246e-05,0.001010101,0.0,8.824325e-06,0.0011619772,0.0,5.5541744,0.1336,16.191833,0.003387606,12.975209,0.001010101,0.1336,638.57153,5.674075,0.0,0.0,638.57153,12.975209,16.524252
Europe,1987,0.0,0.0,0.0,0.0,0.0016231395,0.0,5.72884,0.19080001,16.488184,0.0046714866,12.817402,0.0,0.19080001,673.4357,5.844886,0.0,0.0,673.4357,12.817402,16.806673
Europe,1988,2.4135761e-05,0.001010101,0.0,8.531459e-06,0.0027725005,0.0,5.881885,0.3297,16.713251,0.007877985,13.609699,0.001010101,0.3297,699.463,6.004857,0.0,0.0,699.463,13.609699,17.046349
Europe,1989,0.00021365279,0.009090909,0.0,7.66208e-05,0.00434268,0.0,5.3556957,0.5154,14.938039,0.012112833,13.474676,0.009090909,0.5154,635.6123,5.4792295,0.0,0.0,635.6123,13.474676,15.267044
Europe,1990,0.00029233898,0.0125,0.0,0.000105149426,0.0065589934,0.0,5.4374146,0.77946043,15.112176,0.018229336,18.937754,0.0125,0.77946043,646.1752,5.6125426,0.0,617.6,646.1752,18.937754,15.573598
Europe,1991,0.00036244135,0.015500001,0.0,0.00013208334,0.008355351,0.0,5.614308,0.98002803,15.39839,0.0229163,19.534733,0.015500001,0.98002803,658.52045,5.799028,0.0,0.0,658.52045,19.534733,15.878454
Europe,1992,0.00060179376,0.025088001,0.0,0.00022203257,0.013587192,0.0,5.980846,1.5350481,16.20822,0.036821682,20.659903,0.025088001,1.5350481,675.69965,6.1881166,0.0,0.0,675.69965,20.659903,16.741219
Europe,1993,0.00079163595,0.032383,0.0,0.0002968546,0.02095569,0.0,6.335995,2.284826,16.887903,0.05585494,22.833096,0.032383,2.284826,690.82385,6.5789742,0.0,0.0,690.82385,22.833096,17.502731
Europe,1994,0.0008625605,0.0346885,0.0,0.00033150532,0.028478358,0.0,6.715699,2.9792356,17.469675,0.074081354,23.9799,0.0346885,2.9792356,702.5557,6.9876776,0.0,0.0,702.5557,23.9799,18.140902
Europe,1995,0.0010995254,0.04484,0.0,0.00042944844,0.037008733,0.0,6.760065,3.8630292,17.30267,0.09472565,26.28833,0.04484,3.8630292,705.6242,7.0650234,0.0,710.9,705.6242,26.28833,18.043114
Europe,1996,0.0011576026,0.04781141,0.0669,0.0004545311,0.045919083,0.0,6.2949157,4.8285856,16.026695,0.116908975,26.5231,0.04781141,4.8285856,661.9361,6.6088142,0.0,0.0,661.9361,26.5231,16.786934
Europe,1997,0.0013728711,0.056926243,0.0873,0.0005502649,0.07052356,4.801,6.6247797,7.295493,16.527582,0.17594297,31.36772,0.056926243,7.295493,685.3179,7.0181427,0.0,0.0,685.3179,31.36772,17.461384
Europe,1998,0.0015949586,0.0670885,0.1054,0.00064499275,0.10740004,6.3741,6.82801,11.170979,16.884262,0.2655783,35.309044,0.0670885,11.170979,710.20013,7.2968125,0.0,0.0,710.20013,35.309044,17.99087
Europe,1999,0.0018798034,0.08019806,0.1315,0.00077199785,0.13693735,9.2708,6.9703236,14.223822,16.970545,0.33339944,37.298702,0.08019806,14.223822,724.01434,7.4891624,0.0,0.0,724.01434,37.298702,18.180086
Europe,2000,0.0027871197,0.12,0.2001,0.0007085559,0.21325113,12.733664,7.1456194,22.26,17.04347,0.51701075,40.83785,0.07447325,22.410215,750.92126,7.77206,0.0,794.0,733.81,41.19,18.519947
Europe,2001,0.004561544,0.19999999,0.30036002,0.0018098505,0.25034827,17.395334,7.0998745,26.76,17.071123,0.61033463,44.781166,0.1942025,26.865986,761.91907,7.7981777,0.0,807.0,748.48,43.56,18.679523
Europe,2002,0.0063420297,0.28,0.38499402,0.0029321471,0.3390697,23.294012,6.451037,36.43,15.353601,0.8251434,50.947037,0.31475502,36.39815,692.4999,7.304162,0.0,902.0,677.86,49.27,17.301058
Europe,2003,0.009303458,0.42000002,0.623771,0.004264848,0.40813354,28.160846000000003,5.919546,44.85,14.118442,0.99347645,58.28682,0.46869773,44.852352,650.5362,6.906544,0.0,940.0,637.37,57.72,16.399782
Europe,2004,0.015191137,0.7,1.335364,0.0067059756,0.5335272,34.328266000000006,6.2536216,59.77,14.898599,1.297106,69.246056,0.75109786,59.757095,700.42944,7.4689255,0.0,875.2,686.52,68.92,17.706572
Europe,2005,0.03170074,1.4799999,2.315507,0.013374304,0.6330879,40.69319,6.232765,71.56,14.887355,1.5327739,79.35107,1.5123832,71.59055,704.81067,7.651272,0.0,933.1,695.04,78.96001,18.143106
Europe,2006,0.052546732,2.5,3.266667,0.022259371,0.7248037,47.927800000000005,5.9871078,83.64,14.320665,1.7580035,89.888374,2.569088,83.65384,691.0072,7.5956726,0.0,1142.1,681.33,89.36,18.009445
Europe,2007,0.079191536,3.81,5.039852,0.033653818,0.92137194,56.34890600000001,6.1202264,106.18,14.414108,2.2069705,99.9839,3.8777049,106.1637,705.1938,8.04044,0.0,1207.9,693.48004,99.369995,18.765692
Europe,2008,0.15384552,7.47,10.45816,0.06563884,1.0493509,64.063395,6.2669983,121.33,14.680815,2.4988055,110.35963,7.589071,121.3246,724.58234,8.450697,0.0,1304.9,712.82996,109.71,19.592958
Europe,2009,0.30640307,14.15,16.835742,0.13081966,1.2298068,75.81564,6.64864,134.91,15.517203,2.9213312,120.63333,14.324835,134.66466,728.03046,9.250828,0.0,1380.9,716.6,119.99,21.343193
Europe,2010,0.48481455,23.369999,30.119166000000003,0.20552294,1.3167818,84.92835000000001,6.6877594,151.1,15.577546,3.134595,136.54741,23.495037,150.53226,764.53345,9.566195,0.0,1430.9,750.9,136.05,22.019337
Europe,2011,0.9979506,47.72,53.564973,0.41456795,1.6013054,94.72223,5.9883337,182.75,14.073362,3.8217828,145.83566,47.10389,181.94289,680.4041,9.470131,0.0,1555.2,672.96,145.15,21.928562
Europe,2012,1.4984543,72.12,71.716375,0.63411975,1.8363538,107.20097,6.4197965,209.27,15.05186,4.348052,162.13869,72.233894,209.1829,731.2924,10.526842,0.0,1612.2,724.44,160.73,24.237892
Europe,2013,1.828494,87.240005,81.8605,0.76367885,2.1226726,118.1839,6.914136,240.5,16.209543,5.040724,172.66672,86.55054,240.57028,783.6045,11.563236,0.0,1773.2,773.38,170.62,26.654844
Europe,2014,2.1286542,99.72,88.78095,0.88159406,2.3187873,130.21045,7.026249,258.01,16.403147,5.507562,183.39012,97.48233,256.4001,776.928,12.157203,0.0,1909.265,768.43,180.57,27.893867
Europe,2015,2.3398645,110.37,97.3483,0.97730625,2.7724133,142.99906,6.6461725,307.54,15.425467,6.519905,194.83345,108.385086,307.4658,737.07294,12.454003,0.0,2128.2650000000003,727.61,191.54001,28.345919
Europe,2016,2.3866649,113.799995,103.88894,0.98907536,2.719523,155.73210999999998,6.797201,307.58,15.941789,6.4507055,197.5783,111.85476,307.5515,768.6971,12.5641365,0.0,2327.484,760.13,195.08,28.870464
Europe,2017,2.5602555,122.520004,110.13502,1.0545881,3.2079592,170.57127,6.228892,366.49,14.682183,7.658407,202.82663,120.501144,366.5533,711.73627,12.595028,0.0,2621.855,702.61,199.77,29.075367
Europe,2018,2.7054014,129.78,119.68972,1.1074033,3.291162,181.88416,6.6666017,383.66,15.967456,7.997799,208.48138,129.11078,383.71252,777.25073,13.195203,0.0,2899.655,765.97003,205.53,30.955147
Europe,2019,3.0184891,143.47,141.2378,1.2356877,3.8027346,196.35016,6.3759317,441.43,15.274224,9.287319,215.07036,142.3568,438.09222,734.5362,13.646666,0.0,3136.665,725.99,212.39,32.048542
Europe,2020,3.6717575,169.38,161.78277,1.5394292,4.5169597,208.73247,7.3185196,487.76,17.095198,10.5734825,219.37163,166.7337,489.22644,792.66,15.806127,0.0,3265.0,788.61,216.76,36.03928
Europe,2021,3.9271321,187.68001,184.94838,1.6169661,4.141603,223.9155,7.0574656,473.43,16.251104,9.906342,229.99367,185.31532,474.65585,808.83356,15.235615,0.0,0.0,776.65,218.71,34.661
Germany,1965,0.0,0.0,0.0,0.0,0.0,0.0,1.614503,0.0,0.0,0.0,0.0,0.0,0.0,16.21221,1.614503,0.0,0.0,16.21221,0.0,0.0
Germany,1966,0.0,0.0,0.0,0.0,0.0,0.0,1.7416129,0.0,0.0,0.0,0.0,0.0,0.0,17.533998,1.7416129,0.0,0.0,17.533998,0.0,0.0
Germany,1967,0.0,0.0,0.0,0.0,0.0,0.0,1.6582538,0.0,0.0,0.0,0.0,0.0,0.0,16.652311,1.6582538,0.0,0.0,16.652311,0.0,0.0
Germany,1968,0.0,0.0,0.0,0.0,0.0,0.0,1.5761398,0.0,0.0,0.0,0.0,0.0,0.0,16.89899,1.5761398,0.0,0.0,16.89899,0.0,0.0
Germany,1969,0.0,0.0,0.0,0.0,0.0,0.0,1.1857672,0.0,0.0,0.0,0.0,0.0,0.0,13.713478,1.1857672,0.0,0.0,13.713478,0.0,0.0
Germany,1970,0.0,0.0,0.0,0.0,0.0,0.0,1.4357978,0.0,0.0,0.0,0.92002016,0.0,0.0,17.533678,1.5171292,0.0,0.0,17.533678,0.92002016,0.0
Germany,1971,0.0,0.0,0.0,0.0,0.0,0.0,1.0919782,0.0,0.0,0.0,1.0010282,0.0,0.0,13.455188,1.1796806,0.0,0.0,13.455188,1.0010282,0.0
Germany,1972,0.0,0.0,0.0,0.0,0.0,0.0,1.0357395,0.0,0.0,0.0,1.0187488,0.0,0.0,13.205894,1.1219959,0.0,0.0,13.205894,1.0187488,0.0
Germany,1973,0.0,0.0,0.0,0.0,0.0,0.0,1.1294044,0.0,0.0,0.0,1.0531049,0.0,0.0,15.229462,1.2137141,0.0,0.0,15.229462,1.0531049,0.0
Germany,1974,0.0,0.0,0.0,0.0,0.0,0.0,1.3311741,0.0,0.0,0.0,1.07625,0.0,0.0,17.638132,1.4188614,0.0,0.0,17.638132,1.07625,0.0
Germany,1975,0.0,0.0,0.0,0.0,0.0,0.0,1.3399583,0.0,0.0,0.0,1.1247102,0.0,0.0,17.059124,1.4353294,0.0,0.0,17.059124,1.1247102,0.0
Germany,1976,0.0,0.0,0.0,0.0,0.0,0.0,1.0193156,0.0,0.0,0.0,1.2776853,0.0,0.0,13.846833,1.1208524,0.0,0.0,13.846833,1.2776853,0.0
Germany,1977,0.0,0.0,0.0,0.0,0.0,0.0,1.2974242,0.0,0.0,0.0,1.2465839,0.0,0.0,17.58216,1.3967295,0.0,0.0,17.58216,1.2465839,0.0
Germany,1978,0.0,0.0,0.0,0.0,0.0,0.0,1.3076738,0.0,0.0,0.0,1.317466,0.0,0.0,18.362234,1.408961,0.0,0.0,18.362234,1.317466,0.0
Germany,1979,0.0,0.0,0.0,0.0,0.0,0.0,1.2402805,0.0,0.0,0.0,1.4433178,0.0,0.0,18.383686,1.3454018,0.0,0.0,18.383686,1.4433178,0.0
Germany,1980,0.0,0.0,0.0,0.0,0.0,0.0,1.3301288,0.0,0.0,0.0,1.9662538,0.0,0.0,19.069143,1.4781905,0.0,0.0,19.069143,1.9662538,0.0
Germany,1981,0.0,0.0,0.0,0.0,0.0,0.0,1.4337504,0.0,0.0,0.0,1.8042376,0.0,0.0,19.914673,1.5739785,0.0,0.0,19.914673,1.8042376,0.0
Germany,1982,0.0,0.0,0.0,0.0,0.0,0.0,1.4729381,0.0,0.0,0.0,1.798813,0.0,0.0,19.737993,1.6178513,0.0,0.0,19.737993,1.798813,0.0
Germany,1983,0.0,0.0,0.0,0.0,0.0,0.0,1.3769088,0.0,0.0,0.0,1.5402381,0.0,0.0,18.712017,1.4992614,0.0,0.0,18.712017,1.5402381,0.0
Germany,1984,0.0,0.0,0.0,0.0,0.0,0.0,1.3113233,0.0,0.0,0.0,1.6429448,0.0,0.0,18.479174,1.4371842,0.0,0.0,18.479174,1.6429448,0.0
Germany,1985,0.0,0.0,0.0,0.0,0.0,0.0,1.1992912,0.0,3.3300512,0.0,1.6440297,0.0,0.0,17.40065,1.3216147,0.0,0.0,17.40065,1.6440297,3.6446776
Germany,1986,0.0,0.0,0.0,0.0,6.92049e-05,0.0,1.2907481,0.001,3.54727,0.00019100118,1.5955696,0.0,0.001,18.571981,1.4105299,0.0,0.0,18.571981,1.5955696,3.8522167
Germany,1987,0.0,0.0,0.0,0.0,0.00013787978,0.0,1.4018048,0.002,3.820692,0.00037562777,1.4458493,0.0,0.002,20.34297,1.5094993,0.0,0.0,20.34297,1.4458493,4.0926185
Germany,1988,0.0,0.0,0.0,0.0,0.00054965063,0.0,1.3789544,0.008,3.6541736,0.0014558901,1.6378818,0.0,0.008,20.079391,1.5009333,0.0,0.0,20.079391,1.6378818,3.9537015
Germany,1989,0.0,0.0,0.0,0.0,0.0018046536,0.0,1.2662935,0.026,3.2585475,0.0046439106,1.7492679,0.0,0.026,18.243729,1.3991727,0.0,0.0,18.243729,1.7492679,3.5756316
Germany,1990,0.0,0.0,0.0,7.022886e-05,0.00500749,0.0,1.222604,0.07,3.1875205,0.012801288,1.435,0.001,0.071,17.335,1.33694,0.0,0.0,17.43,1.6,3.4929228
Germany,1991,0.0,0.0,0.0,7.1979994e-05,0.007228666,0.0,1.1457437,0.22,2.7788663,0.041057795,1.511,0.001,0.1,15.85,1.2709577,0.0,0.0,14.89,1.87,3.1689155
Germany,1992,0.0,0.0,0.0,0.00014757218,0.020281952,0.0,1.374379,0.29,3.260503,0.05434172,1.562,0.002,0.275,18.635,1.5204551,0.05167209,0.0,17.4,2.04,3.6971107
Germany,1993,0.0,0.0,0.0,0.00022199804,0.044449,0.0,1.4045883,0.67,3.4220748,0.12823212,1.663,0.003,0.6,18.96,1.5835441,0.05167209,0.0,17.88,1.97,3.9273474
Germany,1994,0.0019040002,0.01,0.0,0.000299262,0.06797639,0.0,1.5102125,1.43,3.7946725,0.27227202,1.906,0.004,0.909,20.195,1.7396334,0.28933114,0.0,19.93,2.07,4.4629765
Germany,1995,0.0018768416,0.01,0.0,0.00037178717,0.11159026,0.0,1.6036263,1.71,4.087761,0.32093993,2.049,0.005,1.5,21.556,1.8891898,0.36166975,0.0,21.78,2.43,4.8666506
Germany,1996,0.0018159037,0.01,0.028,0.00043231042,0.14634264,0.0,1.3552536,2.08,3.9877245,0.37770796,2.143,0.006,2.032,18.818,1.6823945,0.5683348,0.0,21.96,2.5,4.821224
Germany,1997,0.0036495684,0.02,0.042,0.0008025029,0.21638356,2.089,1.3826368,3.03,3.1678255,0.5529096,2.297,0.011,2.966,18.952,1.8035167,0.9300046,0.0,17.36,2.65,4.2079525
Germany,1998,0.0072413916,0.04,0.054,0.0011034524,0.33022738,2.877,1.3978573,4.59,3.117419,0.8309497,2.718,0.015,4.489,19.002,1.970565,1.0333371,0.0,17.22,3.06,4.509577
Germany,1999,0.0054294714,0.03,0.07,0.0014174826,0.41241297,4.4350000000000005,1.5432659,5.53,3.5563037,1.0008326,2.94,0.019,5.528,20.686,2.2275858,1.3433348,0.0,19.65,3.51,5.197814
Germany,2000,0.010484012,0.06,0.114,0.0,0.7043665,6.095,1.8461816,9.35,3.7969596,1.6337587,3.4,0.0,9.5,24.9,2.8871117,2.583337,0.0,21.73,4.33,6.1977983
Germany,2001,0.020622455,0.12,0.195,0.0072309473,0.75924927,8.754,1.6775793,10.46,3.9062364,1.7975906,5.2,0.1,10.5,23.2,2.9411676,3.6166625,0.0,22.73,4.59,6.513259
Germany,2002,0.03264829,0.19,0.26,0.014551527,1.1495706,12.001,1.7243558,15.86,3.9727814,2.7252731,6.4,0.2,15.8,23.7,3.538632,5.6833367,0.0,23.12,5.31,7.6431365
Germany,2003,0.051448867,0.31,0.435,0.022634221,1.3802536,14.381,1.3248755,19.09,3.0404623,3.1682546,8.948651,0.313,19.087,18.321198,3.6419897,6.912907,0.0,18.32,8.95,7.745544
Germany,2004,0.09176116,0.56,1.105,0.040028,1.8698179,16.419,1.4908614,26.02,3.4000785,4.2636166,10.635514,0.557,26.019,20.745722,4.5165977,10.579198,0.2,20.75,10.64,9.498919
Germany,2005,0.20866957,1.28,2.056,0.09451661,2.0069606,18.248,1.41905,27.77,3.201774,4.5271516,14.7062,1.308,27.774,19.638,5.2084193,16.176365,0.2,19.64,14.71,10.335665
Germany,2006,0.35248727,2.22,2.899,0.15864678,2.1940184,20.474,1.4030259,31.32,3.1803243,4.9729285,18.9344,2.265,31.324,20.031,6.0263047,26.60217,0.2,20.03,18.94,11.512996
Germany,2007,0.48710284,3.08,4.17,0.22782634,2.941843,22.116,1.5374829,40.51,3.3480413,6.406667,24.6164,3.137,40.507,21.17,7.6538334,33.02326,3.0,21.17,24.62,14.135471
Germany,2008,0.6980417,4.42,6.12,0.32195252,2.9556358,22.794,1.459999,41.38,3.2280478,6.53506,28.0316,4.508,41.385,20.443,7.8176284,29.390696,3.0,20.44,28.04,14.88945
Germany,2009,1.1172615,6.58,10.564,0.50791293,2.981672,25.732,1.4394774,39.42,3.231229,6.693381,30.9048,6.715,39.42,19.031,8.45428,29.409874,8.0,19.03,30.91,16.290285
Germany,2010,1.8778816,11.73,18.004,0.8630869,2.7810256,26.903,1.5116826,38.55,3.353932,6.1715546,33.9517,11.963,38.547,20.953,8.792469,36.448257,8.0,20.95,33.949997,16.8385
Germany,2011,3.2387595,19.6,25.914,1.4862412,3.7066445,28.712,1.3137597,49.86,2.9198408,8.239007,36.9098,19.991,49.857,17.671,10.566965,35.813656,6.0,17.67,36.91,20.496721
Germany,2012,4.252164,26.38,34.075,1.9492818,3.7667844,30.979,1.5856501,51.68,3.5058591,8.330244,43.2284,26.744,51.68,21.755,11.899699,33.560238,16.0,21.75,43.23,23.056463
Germany,2013,4.9132533,31.01,36.708,2.1572857,3.715384,33.477000000000004,1.6202364,52.74,3.6441414,8.356174,45.593,30.621,52.737,22.998,12.063335,35.74399,26.0,23.0,45.59,24.136892
Germany,2014,5.8165984,36.06,37.898,2.5248044,4.273785,38.614,1.4310244,58.5,3.1599321,9.436245,48.385,34.558,58.497,19.587,13.278847,39.94682,29.0,19.59,48.39,26.21824
Germany,2015,6.0461774,38.73,39.222,2.6492674,5.746268,44.58,1.3525369,80.62,2.962986,12.585667,50.459,37.171,80.624,18.977,14.823544,36.827896,29.0,18.98,50.460003,29.472189
Germany,2016,5.9256263,38.1,40.677,2.5560908,5.5711207,49.435,1.4321636,79.92,3.1961057,12.429818,51.103,36.67,79.924,20.546,14.607312,37.246746,33.0,20.55,51.1,29.499044
Germany,2017,6.098977,39.4,42.291,2.5921555,7.2301664,55.58,1.3784059,105.69,3.1191468,16.360428,51.08,37.893,105.693,20.15,16.196213,38.017643,32.0,20.15,51.079998,33.48555
Germany,2018,6.8687572,43.46,45.156,3.0315113,7.6697044,58.721,1.2341868,109.95,2.7958655,17.377356,50.972,43.459,109.951,17.693,17.084951,39.05974,35.0,17.69,50.97,35.097675
Germany,2019,7.4029593,44.38,48.912,3.1660612,8.980649,60.742,1.407511,125.89,3.2911308,20.999517,50.323,44.383,125.894,19.731,18.768305,40.795673,40.0,19.73,50.33,40.089077
Germany,2020,8.726157,49.5,53.719,3.7217796,10.107821,62.188,1.4019129,132.1,3.3000739,23.287382,51.092,48.641,132.102,18.322,21.122828,39.174717,40.0,18.72,51.16,44.332405
Germany,2021,8.474169,49.34,58.459,3.65126,8.770474,63.76,1.423246,114.65,3.3766146,19.691193,50.9,49.0,117.7,19.1,19.453121,33.663513,0.0,19.66,47.15,39.64001
Germany,2022,10.116638,58.98,0.0,0.0,0.0,0.0,0.0,126.1,2.993139,21.629503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.45,47.54,42.893654
North America,1965,0.0,0.0,0.0,0.0,0.0,0.0,5.8921247,0.0,0.0,0.0,13.332232,0.0,0.0,326.2901,6.151591,0.0,0.0,326.2901,13.332232,0.0
North America,1966,0.0,0.0,0.0,0.0,0.0,0.0,5.836619,0.0,0.0,0.0,14.062007,0.0,0.0,341.4679,6.0956845,0.0,0.0,341.4679,14.062007,0.0
North America,1967,0.0,0.0,0.0,0.0,0.0,0.0,6.147774,0.0,0.0,0.0,14.073571,0.0,0.0,372.48383,6.3978643,0.0,0.0,372.48383,14.073571,0.0
North America,1968,0.0,0.0,0.0,0.0,0.0,0.0,5.875305,0.0,0.0,0.0,15.546045,0.0,0.0,377.3277,6.135757,0.0,0.0,377.3277,15.546045,0.0
North America,1969,0.0,0.0,0.0,0.0,0.0,0.0,6.2173967,0.0,0.0,0.0,16.22706,0.0,0.0,420.42453,6.475291,0.0,0.0,420.42453,16.22706,0.0
North America,1970,0.0,0.0,0.0,0.0,0.0,0.0,6.0691533,0.0,0.0,0.0,16.235903,0.0,0.0,427.05334,6.3172894,0.0,0.0,427.05334,16.235903,0.0
North America,1971,0.0,0.0,0.0,0.0,0.0,0.0,6.2559476,0.0,0.0,0.0,17.589413,0.0,0.0,450.20898,6.5188303,0.0,0.0,450.20898,17.589413,0.0
North America,1972,0.0,0.0,0.0,0.0,0.0,0.0,6.284899,0.0,0.0,0.0,19.538979,0.0,0.0,476.815,6.560471,0.0,0.0,476.815,19.538979,0.0
North America,1973,0.0,0.0,0.0,0.0,0.0,0.0,6.1671615,0.0,0.0,0.0,21.157692,0.0,0.0,490.0927,6.4512143,0.0,0.0,490.0927,21.157692,0.0
North America,1974,0.0,0.0,0.0,0.0,0.0,0.0,6.84897,0.0,0.0,0.0,21.876265,0.0,0.0,535.48865,7.146356,0.0,0.0,535.48865,21.876265,0.0
North America,1975,0.0,0.0,0.0,0.0,0.0,0.0,6.870768,0.0,0.0,0.0,21.3073,0.0,0.0,524.6378,7.165829,0.0,0.0,524.6378,21.3073,0.0
North America,1976,0.0,0.0,0.0,0.0,0.0,0.0,6.473696,0.0,0.0,0.0,24.972755,0.0,0.0,520.93243,6.802185,0.0,0.0,520.93243,24.972755,0.0
North America,1977,0.0,0.0,0.0,0.0,0.0,0.0,5.6231737,0.0,0.0,0.0,26.41312,0.0,0.0,466.01227,5.960927,0.0,0.0,466.01227,26.41312,0.0
North America,1978,0.0,0.0,0.0,0.0,0.0,0.0,6.346275,0.0,0.0,0.0,27.776787,0.0,0.0,538.9425,6.6941037,0.0,0.0,538.9425,27.776787,0.0
North America,1979,0.0,0.0,0.0,0.0,0.0,0.0,6.3721576,0.0,0.0,0.0,29.438038,0.0,0.0,549.4453,6.733609,0.0,0.0,549.4453,29.438038,0.0
North America,1980,0.0,0.0,0.0,0.0,0.0,0.0,6.562119,0.0,0.0,0.0,30.189117,0.0,0.0,551.11414,6.9412413,0.0,0.0,551.11414,30.189117,0.0
North America,1981,0.0,0.0,0.0,0.0,0.0,0.0,6.799935,0.0,0.0,0.0,31.566605,0.0,0.0,558.9818,7.2043433,0.0,0.0,558.9818,31.566605,0.0
North America,1982,0.0,0.0,0.0,0.0,0.0,0.0,7.5486383,0.0,0.0,0.0,31.264048,0.0,0.0,597.46533,7.965373,0.0,0.0,597.46533,31.264048,0.0
North America,1983,0.0,0.003,0.0,3.803728e-05,3.422163e-05,0.0,7.955317,0.002694949,0.0,0.0,34.773598,0.003,0.002694949,626.73865,8.420091,0.0,0.0,626.73865,34.773598,0.0
